"","Replicate.Name","Precursor.Ion.Name","Area"
"395","180205_Smp_L2C2DCMplus10m_A","L-Asparagine",2576480
"396","180205_Smp_L2C2DCMplus10m_B","L-Asparagine",1110702
"397","180205_Smp_L2C2DCMplus10m_C","L-Asparagine",1364569
"398","180205_Smp_L2C2DCMplus20m_A","L-Asparagine",3159264
"399","180205_Smp_L2C2DCMplus20m_B","L-Asparagine",1037914
"400","180205_Smp_L2C2DCMplus20m_C","L-Asparagine",641464
"401","180205_Poo_Sept29QC_1","L-Aspartic acid",7763399
"402","180205_Poo_Sept29QC_2","L-Aspartic acid",1858900
"403","180205_Poo_Sept29QC_3","L-Aspartic acid",2078580
"404","180205_Poo_Sept29QC_4","L-Aspartic acid",1822608
"405","180205_Poo_TruePoo_Full1","L-Aspartic acid",6834661
"406","180205_Poo_TruePoo_Full2","L-Aspartic acid",1920312
"407","180205_Poo_TruePoo_Full3","L-Aspartic acid",2409770
"408","180205_Poo_TruePoo_Half1","L-Aspartic acid",3876188
"409","180205_Poo_TruePoo_Half2","L-Aspartic acid",905513
"410","180205_Poo_TruePoo_Half3","L-Aspartic acid",1052436
"411","180205_Smp_L1C32DCMless10m_A","L-Aspartic acid",5500095
"412","180205_Smp_L1C32DCMless10m_B","L-Aspartic acid",2138535
"413","180205_Smp_L1C32DCMless10m_C","L-Aspartic acid",2625891
"414","180205_Smp_L1C32DCMless20m_A","L-Aspartic acid",2953434
"415","180205_Smp_L1C32DCMless20m_B","L-Aspartic acid",2772380
"416","180205_Smp_L1C32DCMless20m_C","L-Aspartic acid",4088876
"417","180205_Smp_L1C33DCM_A","L-Aspartic acid",1933760
"418","180205_Smp_L1C33DCM_B","L-Aspartic acid",2489928
"419","180205_Smp_L1C33DCM_C","L-Aspartic acid",2333801
"420","180205_Smp_L1C33DCMplus10m_A","L-Aspartic acid",6459984
"421","180205_Smp_L1C33DCMplus10m_B","L-Aspartic acid",2436401
"422","180205_Smp_L1C33DCMplus10m_C","L-Aspartic acid",3137922
"423","180205_Smp_L1C33DCMplus20m_A","L-Aspartic acid",1834805
"424","180205_Smp_L1C33DCMplus20m_B","L-Aspartic acid",1917377
"425","180205_Smp_L1C33DCMplus20m_C","L-Aspartic acid",2689159
"426","180205_Smp_L2C1DCMless10m_A","L-Aspartic acid",1666469
"427","180205_Smp_L2C1DCMless10m_B","L-Aspartic acid",2560847
"428","180205_Smp_L2C1DCMless10m_C","L-Aspartic acid",2442883
"429","180205_Smp_L2C1DCMless20m_A","L-Aspartic acid",10453241
"430","180205_Smp_L2C1DCMless20m_B","L-Aspartic acid",3137226
"431","180205_Smp_L2C1DCMless20m_C","L-Aspartic acid",3035338
"432","180205_Smp_L2C2DCM_A","L-Aspartic acid",1434895
"433","180205_Smp_L2C2DCM_B","L-Aspartic acid",1887219
"434","180205_Smp_L2C2DCM_C","L-Aspartic acid",4347576
"435","180205_Smp_L2C2DCMplus10m_A","L-Aspartic acid",4204626
"436","180205_Smp_L2C2DCMplus10m_B","L-Aspartic acid",1241104
"437","180205_Smp_L2C2DCMplus10m_C","L-Aspartic acid",2041912
"438","180205_Smp_L2C2DCMplus20m_A","L-Aspartic acid",3903838
"439","180205_Smp_L2C2DCMplus20m_B","L-Aspartic acid",1190384
"440","180205_Smp_L2C2DCMplus20m_C","L-Aspartic acid",988453
"441","180205_Poo_Sept29QC_1","Glycine betaine",4335133184
"442","180205_Poo_Sept29QC_2","Glycine betaine",4001812736
"443","180205_Poo_Sept29QC_3","Glycine betaine",3986046720
"444","180205_Poo_Sept29QC_4","Glycine betaine",3952331264
"445","180205_Poo_TruePoo_Full1","Glycine betaine",7444988416
"446","180205_Poo_TruePoo_Full2","Glycine betaine",7343544320
"447","180205_Poo_TruePoo_Full3","Glycine betaine",7494508544
"448","180205_Poo_TruePoo_Half1","Glycine betaine",4085029120
"449","180205_Poo_TruePoo_Half2","Glycine betaine",3767384064
"450","180205_Poo_TruePoo_Half3","Glycine betaine",3763018496
"451","180205_Smp_L1C32DCMless10m_A","Glycine betaine",8317835776
"452","180205_Smp_L1C32DCMless10m_B","Glycine betaine",7966878208
"453","180205_Smp_L1C32DCMless10m_C","Glycine betaine",8945445888
"454","180205_Smp_L1C32DCMless20m_A","Glycine betaine",7088639488
"455","180205_Smp_L1C32DCMless20m_B","Glycine betaine",22273191936
"456","180205_Smp_L1C32DCMless20m_C","Glycine betaine",12109203456
"457","180205_Smp_L1C33DCM_A","Glycine betaine",7661233664
"458","180205_Smp_L1C33DCM_B","Glycine betaine",11429988352
"459","180205_Smp_L1C33DCM_C","Glycine betaine",6754546176
"460","180205_Smp_L1C33DCMplus10m_A","Glycine betaine",8452794368
"461","180205_Smp_L1C33DCMplus10m_B","Glycine betaine",9099396096
"462","180205_Smp_L1C33DCMplus10m_C","Glycine betaine",9563659264
"463","180205_Smp_L1C33DCMplus20m_A","Glycine betaine",9110621184
"464","180205_Smp_L1C33DCMplus20m_B","Glycine betaine",7858048000
"465","180205_Smp_L1C33DCMplus20m_C","Glycine betaine",8734741504
"466","180205_Smp_L2C1DCMless10m_A","Glycine betaine",6148528640
"467","180205_Smp_L2C1DCMless10m_B","Glycine betaine",7522819584
"468","180205_Smp_L2C1DCMless10m_C","Glycine betaine",6637888000
"469","180205_Smp_L2C1DCMless20m_A","Glycine betaine",6425075712
"470","180205_Smp_L2C1DCMless20m_B","Glycine betaine",5867407872
"471","180205_Smp_L2C1DCMless20m_C","Glycine betaine",4812112896
"472","180205_Smp_L2C2DCM_A","Glycine betaine",7526594560
"473","180205_Smp_L2C2DCM_B","Glycine betaine",11431857152
"474","180205_Smp_L2C2DCM_C","Glycine betaine",7893650432
"475","180205_Smp_L2C2DCMplus10m_A","Glycine betaine",6684130816
"476","180205_Smp_L2C2DCMplus10m_B","Glycine betaine",6393119744
"477","180205_Smp_L2C2DCMplus10m_C","Glycine betaine",8602084352
"478","180205_Smp_L2C2DCMplus20m_A","Glycine betaine",6355746304
"479","180205_Smp_L2C2DCMplus20m_B","Glycine betaine",7631055360
"480","180205_Smp_L2C2DCMplus20m_C","Glycine betaine",4545020416
"481","180205_Poo_Sept29QC_1","Butyrylcarnitine",18229
"482","180205_Poo_Sept29QC_2","Butyrylcarnitine",32388
"483","180205_Poo_Sept29QC_3","Butyrylcarnitine",27968
"484","180205_Poo_Sept29QC_4","Butyrylcarnitine",29764
"485","180205_Poo_TruePoo_Full1","Butyrylcarnitine",143373
"486","180205_Poo_TruePoo_Full2","Butyrylcarnitine",109967
"487","180205_Poo_TruePoo_Full3","Butyrylcarnitine",387433
"488","180205_Poo_TruePoo_Half1","Butyrylcarnitine",54904
"489","180205_Poo_TruePoo_Half2","Butyrylcarnitine",198417
"490","180205_Poo_TruePoo_Half3","Butyrylcarnitine",84778
"491","180205_Smp_L1C32DCMless10m_A","Butyrylcarnitine",86743
"492","180205_Smp_L1C32DCMless10m_B","Butyrylcarnitine",36545
"493","180205_Smp_L1C32DCMless10m_C","Butyrylcarnitine",1237070
"494","180205_Smp_L1C32DCMless20m_A","Butyrylcarnitine",757657
"495","180205_Smp_L1C32DCMless20m_B","Butyrylcarnitine",793088
"496","180205_Smp_L1C32DCMless20m_C","Butyrylcarnitine",1353554
"497","180205_Smp_L1C33DCM_A","Butyrylcarnitine",39753
"498","180205_Smp_L1C33DCM_B","Butyrylcarnitine",141691
"499","180205_Smp_L1C33DCM_C","Butyrylcarnitine",138727
"500","180205_Smp_L1C33DCMplus10m_A","Butyrylcarnitine",66477
"501","180205_Smp_L1C33DCMplus10m_B","Butyrylcarnitine",524646
"502","180205_Smp_L1C33DCMplus10m_C","Butyrylcarnitine",1278769
"503","180205_Smp_L1C33DCMplus20m_A","Butyrylcarnitine",832894
"504","180205_Smp_L1C33DCMplus20m_B","Butyrylcarnitine",651002
"505","180205_Smp_L1C33DCMplus20m_C","Butyrylcarnitine",1028592
"506","180205_Smp_L2C1DCMless10m_A","Butyrylcarnitine",140870
"507","180205_Smp_L2C1DCMless10m_B","Butyrylcarnitine",17270
"508","180205_Smp_L2C1DCMless10m_C","Butyrylcarnitine",60072
"509","180205_Smp_L2C1DCMless20m_A","Butyrylcarnitine",15585
"510","180205_Smp_L2C1DCMless20m_B","Butyrylcarnitine",216610
"511","180205_Smp_L2C1DCMless20m_C","Butyrylcarnitine",74116
"512","180205_Smp_L2C2DCM_A","Butyrylcarnitine",968062
"513","180205_Smp_L2C2DCM_B","Butyrylcarnitine",1371096
"514","180205_Smp_L2C2DCM_C","Butyrylcarnitine",1121980
"515","180205_Smp_L2C2DCMplus10m_A","Butyrylcarnitine",80465
"516","180205_Smp_L2C2DCMplus10m_B","Butyrylcarnitine",60306
"517","180205_Smp_L2C2DCMplus10m_C","Butyrylcarnitine",94491
"518","180205_Smp_L2C2DCMplus20m_A","Butyrylcarnitine",43678
"519","180205_Smp_L2C2DCMplus20m_B","Butyrylcarnitine",69065
"520","180205_Smp_L2C2DCMplus20m_C","Butyrylcarnitine",17722
"521","180205_Poo_Sept29QC_1","Carnitine",125070744
"522","180205_Poo_Sept29QC_2","Carnitine",109128072
"523","180205_Poo_Sept29QC_3","Carnitine",101137040
"524","180205_Poo_Sept29QC_4","Carnitine",106444280
"525","180205_Poo_TruePoo_Full1","Carnitine",100474216
"526","180205_Poo_TruePoo_Full2","Carnitine",91547944
"527","180205_Poo_TruePoo_Full3","Carnitine",86134456
"528","180205_Poo_TruePoo_Half1","Carnitine",56331552
"529","180205_Poo_TruePoo_Half2","Carnitine",48248800
"530","180205_Poo_TruePoo_Half3","Carnitine",46694040
"531","180205_Smp_L1C32DCMless10m_A","Carnitine",129036512
"532","180205_Smp_L1C32DCMless10m_B","Carnitine",90722664
"533","180205_Smp_L1C32DCMless10m_C","Carnitine",116725064
"534","180205_Smp_L1C32DCMless20m_A","Carnitine",122562672
"535","180205_Smp_L1C32DCMless20m_B","Carnitine",143366896
"536","180205_Smp_L1C32DCMless20m_C","Carnitine",154813680
"537","180205_Smp_L1C33DCM_A","Carnitine",110457200
"538","180205_Smp_L1C33DCM_B","Carnitine",135772784
"539","180205_Smp_L1C33DCM_C","Carnitine",82712736
"540","180205_Smp_L1C33DCMplus10m_A","Carnitine",112340048
"541","180205_Smp_L1C33DCMplus10m_B","Carnitine",84190456
"542","180205_Smp_L1C33DCMplus10m_C","Carnitine",111531056
"543","180205_Smp_L1C33DCMplus20m_A","Carnitine",78762880
"544","180205_Smp_L1C33DCMplus20m_B","Carnitine",71491488
"545","180205_Smp_L1C33DCMplus20m_C","Carnitine",71047024
"546","180205_Smp_L2C1DCMless10m_A","Carnitine",84943248
"547","180205_Smp_L2C1DCMless10m_B","Carnitine",83974920
"548","180205_Smp_L2C1DCMless10m_C","Carnitine",78326088
"549","180205_Smp_L2C1DCMless20m_A","Carnitine",97381824
"550","180205_Smp_L2C1DCMless20m_B","Carnitine",87646688
"551","180205_Smp_L2C1DCMless20m_C","Carnitine",67576112
"552","180205_Smp_L2C2DCM_A","Carnitine",82970440
"553","180205_Smp_L2C2DCM_B","Carnitine",114298976
"554","180205_Smp_L2C2DCM_C","Carnitine",91634432
"555","180205_Smp_L2C2DCMplus10m_A","Carnitine",81353976
"556","180205_Smp_L2C2DCMplus10m_B","Carnitine",86446768
"557","180205_Smp_L2C2DCMplus10m_C","Carnitine",75296664
"558","180205_Smp_L2C2DCMplus20m_A","Carnitine",69056048
"559","180205_Smp_L2C2DCMplus20m_B","Carnitine",66265912
"560","180205_Smp_L2C2DCMplus20m_C","Carnitine",43423592
"561","180205_Poo_Sept29QC_1","Chitobiose",14399
"562","180205_Poo_Sept29QC_2","Chitobiose",NA
"563","180205_Poo_Sept29QC_3","Chitobiose",5491
"564","180205_Poo_Sept29QC_4","Chitobiose",NA
"565","180205_Poo_TruePoo_Full1","Chitobiose",4264
"566","180205_Poo_TruePoo_Full2","Chitobiose",NA
"567","180205_Poo_TruePoo_Full3","Chitobiose",4695
"568","180205_Poo_TruePoo_Half1","Chitobiose",NA
"569","180205_Poo_TruePoo_Half2","Chitobiose",NA
"570","180205_Poo_TruePoo_Half3","Chitobiose",NA
"571","180205_Smp_L1C32DCMless10m_A","Chitobiose",5282
"572","180205_Smp_L1C32DCMless10m_B","Chitobiose",NA
"573","180205_Smp_L1C32DCMless10m_C","Chitobiose",NA
"574","180205_Smp_L1C32DCMless20m_A","Chitobiose",25560
"575","180205_Smp_L1C32DCMless20m_B","Chitobiose",4892
"576","180205_Smp_L1C32DCMless20m_C","Chitobiose",NA
"577","180205_Smp_L1C33DCM_A","Chitobiose",NA
"578","180205_Smp_L1C33DCM_B","Chitobiose",NA
"579","180205_Smp_L1C33DCM_C","Chitobiose",6586
"580","180205_Smp_L1C33DCMplus10m_A","Chitobiose",7654
"581","180205_Smp_L1C33DCMplus10m_B","Chitobiose",NA
"582","180205_Smp_L1C33DCMplus10m_C","Chitobiose",NA
"583","180205_Smp_L1C33DCMplus20m_A","Chitobiose",NA
"584","180205_Smp_L1C33DCMplus20m_B","Chitobiose",3594
"585","180205_Smp_L1C33DCMplus20m_C","Chitobiose",4690
"586","180205_Smp_L2C1DCMless10m_A","Chitobiose",NA
"587","180205_Smp_L2C1DCMless10m_B","Chitobiose",3926
"588","180205_Smp_L2C1DCMless10m_C","Chitobiose",7809
"589","180205_Smp_L2C1DCMless20m_A","Chitobiose",5506
"590","180205_Smp_L2C1DCMless20m_B","Chitobiose",4209
"591","180205_Smp_L2C1DCMless20m_C","Chitobiose",NA
"592","180205_Smp_L2C2DCM_A","Chitobiose",5508
"593","180205_Smp_L2C2DCM_B","Chitobiose",3873
"594","180205_Smp_L2C2DCM_C","Chitobiose",25529
"595","180205_Smp_L2C2DCMplus10m_A","Chitobiose",7467
"596","180205_Smp_L2C2DCMplus10m_B","Chitobiose",6193
"597","180205_Smp_L2C2DCMplus10m_C","Chitobiose",4853
"598","180205_Smp_L2C2DCMplus20m_A","Chitobiose",NA
"599","180205_Smp_L2C2DCMplus20m_B","Chitobiose",NA
"600","180205_Smp_L2C2DCMplus20m_C","Chitobiose",5095
"601","180205_Poo_Sept29QC_1","Choline",69700736
"602","180205_Poo_Sept29QC_2","Choline",65144468
"603","180205_Poo_Sept29QC_3","Choline",64307704
"604","180205_Poo_Sept29QC_4","Choline",68978064
"605","180205_Poo_TruePoo_Full1","Choline",139459120
"606","180205_Poo_TruePoo_Full2","Choline",133702848
"607","180205_Poo_TruePoo_Full3","Choline",133107560
"608","180205_Poo_TruePoo_Half1","Choline",109163480
"609","180205_Poo_TruePoo_Half2","Choline",94064032
"610","180205_Poo_TruePoo_Half3","Choline",67222768
"611","180205_Smp_L1C32DCMless10m_A","Choline",152595216
"612","180205_Smp_L1C32DCMless10m_B","Choline",133285448
"613","180205_Smp_L1C32DCMless10m_C","Choline",165712672
"614","180205_Smp_L1C32DCMless20m_A","Choline",151858944
"615","180205_Smp_L1C32DCMless20m_B","Choline",206204960
"616","180205_Smp_L1C32DCMless20m_C","Choline",226221024
"617","180205_Smp_L1C33DCM_A","Choline",188846688
"618","180205_Smp_L1C33DCM_B","Choline",226787088
"619","180205_Smp_L1C33DCM_C","Choline",136339824
"620","180205_Smp_L1C33DCMplus10m_A","Choline",175733056
"621","180205_Smp_L1C33DCMplus10m_B","Choline",185656016
"622","180205_Smp_L1C33DCMplus10m_C","Choline",164270976
"623","180205_Smp_L1C33DCMplus20m_A","Choline",136850896
"624","180205_Smp_L1C33DCMplus20m_B","Choline",88248256
"625","180205_Smp_L1C33DCMplus20m_C","Choline",167613216
"626","180205_Smp_L2C1DCMless10m_A","Choline",131565880
"627","180205_Smp_L2C1DCMless10m_B","Choline",102572800
"628","180205_Smp_L2C1DCMless10m_C","Choline",105703128
"629","180205_Smp_L2C1DCMless20m_A","Choline",147854992
"630","180205_Smp_L2C1DCMless20m_B","Choline",121682016
"631","180205_Smp_L2C1DCMless20m_C","Choline",92034992
"632","180205_Smp_L2C2DCM_A","Choline",144297760
"633","180205_Smp_L2C2DCM_B","Choline",186197328
"634","180205_Smp_L2C2DCM_C","Choline",169527664
"635","180205_Smp_L2C2DCMplus10m_A","Choline",113783752
"636","180205_Smp_L2C2DCMplus10m_B","Choline",149499712
"637","180205_Smp_L2C2DCMplus10m_C","Choline",89482568
"638","180205_Smp_L2C2DCMplus20m_A","Choline",84781144
"639","180205_Smp_L2C2DCMplus20m_B","Choline",82586352
"640","180205_Smp_L2C2DCMplus20m_C","Choline",58999224
"641","180205_Poo_Sept29QC_1","Citrulline",4048792
"642","180205_Poo_Sept29QC_2","Citrulline",969164
"643","180205_Poo_Sept29QC_3","Citrulline",1193482
"644","180205_Poo_Sept29QC_4","Citrulline",1086172
"645","180205_Poo_TruePoo_Full1","Citrulline",4153738
"646","180205_Poo_TruePoo_Full2","Citrulline",1036330
"647","180205_Poo_TruePoo_Full3","Citrulline",1421646
"648","180205_Poo_TruePoo_Half1","Citrulline",1900005
"649","180205_Poo_TruePoo_Half2","Citrulline",531136
"650","180205_Poo_TruePoo_Half3","Citrulline",574513
"651","180205_Smp_L1C32DCMless10m_A","Citrulline",3580552
"652","180205_Smp_L1C32DCMless10m_B","Citrulline",1520495
"653","180205_Smp_L1C32DCMless10m_C","Citrulline",1573429
"654","180205_Smp_L1C32DCMless20m_A","Citrulline",2177308
"655","180205_Smp_L1C32DCMless20m_B","Citrulline",1885491
"656","180205_Smp_L1C32DCMless20m_C","Citrulline",2287653
"657","180205_Smp_L1C33DCM_A","Citrulline",1157679
"658","180205_Smp_L1C33DCM_B","Citrulline",1384990
"659","180205_Smp_L1C33DCM_C","Citrulline",1349559
"660","180205_Smp_L1C33DCMplus10m_A","Citrulline",3491008
"661","180205_Smp_L1C33DCMplus10m_B","Citrulline",1042785
"662","180205_Smp_L1C33DCMplus10m_C","Citrulline",1182518
"663","180205_Smp_L1C33DCMplus20m_A","Citrulline",959116
"664","180205_Smp_L1C33DCMplus20m_B","Citrulline",681581
"665","180205_Smp_L1C33DCMplus20m_C","Citrulline",959241
"666","180205_Smp_L2C1DCMless10m_A","Citrulline",1023887
"667","180205_Smp_L2C1DCMless10m_B","Citrulline",1337717
"668","180205_Smp_L2C1DCMless10m_C","Citrulline",1178794
"669","180205_Smp_L2C1DCMless20m_A","Citrulline",7599744
"670","180205_Smp_L2C1DCMless20m_B","Citrulline",1967091
"671","180205_Smp_L2C1DCMless20m_C","Citrulline",1782742
"672","180205_Smp_L2C2DCM_A","Citrulline",702136
"673","180205_Smp_L2C2DCM_B","Citrulline",840202
"674","180205_Smp_L2C2DCM_C","Citrulline",808553
"675","180205_Smp_L2C2DCMplus10m_A","Citrulline",1850575
"676","180205_Smp_L2C2DCMplus10m_B","Citrulline",623373
"677","180205_Smp_L2C2DCMplus10m_C","Citrulline",795561
"678","180205_Smp_L2C2DCMplus20m_A","Citrulline",2690965
"679","180205_Smp_L2C2DCMplus20m_B","Citrulline",517507
"680","180205_Smp_L2C2DCMplus20m_C","Citrulline",399014
"681","180205_Poo_Sept29QC_1","Creatine",14764565
"682","180205_Poo_Sept29QC_2","Creatine",3560188
"683","180205_Poo_Sept29QC_3","Creatine",3047633
"684","180205_Poo_Sept29QC_4","Creatine",3702093
"685","180205_Poo_TruePoo_Full1","Creatine",95777976
"686","180205_Poo_TruePoo_Full2","Creatine",25572200
"687","180205_Poo_TruePoo_Full3","Creatine",19791122
"688","180205_Poo_TruePoo_Half1","Creatine",91635328
"689","180205_Poo_TruePoo_Half2","Creatine",46456420
"690","180205_Poo_TruePoo_Half3","Creatine",44850256
"691","180205_Smp_L1C32DCMless10m_A","Creatine",115762208
"692","180205_Smp_L1C32DCMless10m_B","Creatine",26743574
"693","180205_Smp_L1C32DCMless10m_C","Creatine",57378056
"694","180205_Smp_L1C32DCMless20m_A","Creatine",61601364
"695","180205_Smp_L1C32DCMless20m_B","Creatine",74854464
"696","180205_Smp_L1C32DCMless20m_C","Creatine",77293752
"697","180205_Smp_L1C33DCM_A","Creatine",41189380
"698","180205_Smp_L1C33DCM_B","Creatine",52243292
"699","180205_Smp_L1C33DCM_C","Creatine",22022054
"700","180205_Smp_L1C33DCMplus10m_A","Creatine",140071696
"701","180205_Smp_L1C33DCMplus10m_B","Creatine",25355542
"702","180205_Smp_L1C33DCMplus10m_C","Creatine",68611104
"703","180205_Smp_L1C33DCMplus20m_A","Creatine",9895091
"704","180205_Smp_L1C33DCMplus20m_B","Creatine",15867877
"705","180205_Smp_L1C33DCMplus20m_C","Creatine",10536959
"706","180205_Smp_L2C1DCMless10m_A","Creatine",11471078
"707","180205_Smp_L2C1DCMless10m_B","Creatine",18087890
"708","180205_Smp_L2C1DCMless10m_C","Creatine",7699095
"709","180205_Smp_L2C1DCMless20m_A","Creatine",24412976
"710","180205_Smp_L2C1DCMless20m_B","Creatine",9334576
"711","180205_Smp_L2C1DCMless20m_C","Creatine",10088244
"712","180205_Smp_L2C2DCM_A","Creatine",18560374
"713","180205_Smp_L2C2DCM_B","Creatine",11547056
"714","180205_Smp_L2C2DCM_C","Creatine",44050340
"715","180205_Smp_L2C2DCMplus10m_A","Creatine",31056176
"716","180205_Smp_L2C2DCMplus10m_B","Creatine",11896410
"717","180205_Smp_L2C2DCMplus10m_C","Creatine",20118064
"718","180205_Smp_L2C2DCMplus20m_A","Creatine",20292068
"719","180205_Smp_L2C2DCMplus20m_B","Creatine",9797222
"720","180205_Smp_L2C2DCMplus20m_C","Creatine",8391930
"721","180205_Poo_Sept29QC_1","L-Cysteinylglycine",NA
"722","180205_Poo_Sept29QC_2","L-Cysteinylglycine",7013
"723","180205_Poo_Sept29QC_3","L-Cysteinylglycine",NA
"724","180205_Poo_Sept29QC_4","L-Cysteinylglycine",NA
"725","180205_Poo_TruePoo_Full1","L-Cysteinylglycine",NA
"726","180205_Poo_TruePoo_Full2","L-Cysteinylglycine",10421
"727","180205_Poo_TruePoo_Full3","L-Cysteinylglycine",7424
"728","180205_Poo_TruePoo_Half1","L-Cysteinylglycine",NA
"729","180205_Poo_TruePoo_Half2","L-Cysteinylglycine",NA
"730","180205_Poo_TruePoo_Half3","L-Cysteinylglycine",5732
"731","180205_Smp_L1C32DCMless10m_A","L-Cysteinylglycine",NA
"732","180205_Smp_L1C32DCMless10m_B","L-Cysteinylglycine",5241
"733","180205_Smp_L1C32DCMless10m_C","L-Cysteinylglycine",10794
"734","180205_Smp_L1C32DCMless20m_A","L-Cysteinylglycine",6571
"735","180205_Smp_L1C32DCMless20m_B","L-Cysteinylglycine",10036
"736","180205_Smp_L1C32DCMless20m_C","L-Cysteinylglycine",8148
"737","180205_Smp_L1C33DCM_A","L-Cysteinylglycine",7313
"738","180205_Smp_L1C33DCM_B","L-Cysteinylglycine",NA
"739","180205_Smp_L1C33DCM_C","L-Cysteinylglycine",NA
"740","180205_Smp_L1C33DCMplus10m_A","L-Cysteinylglycine",NA
"741","180205_Smp_L1C33DCMplus10m_B","L-Cysteinylglycine",NA
"742","180205_Smp_L1C33DCMplus10m_C","L-Cysteinylglycine",12358
"743","180205_Smp_L1C33DCMplus20m_A","L-Cysteinylglycine",NA
"744","180205_Smp_L1C33DCMplus20m_B","L-Cysteinylglycine",9099
"745","180205_Smp_L1C33DCMplus20m_C","L-Cysteinylglycine",4474
"746","180205_Smp_L2C1DCMless10m_A","L-Cysteinylglycine",11953
"747","180205_Smp_L2C1DCMless10m_B","L-Cysteinylglycine",9662
"748","180205_Smp_L2C1DCMless10m_C","L-Cysteinylglycine",6928
"749","180205_Smp_L2C1DCMless20m_A","L-Cysteinylglycine",NA
"750","180205_Smp_L2C1DCMless20m_B","L-Cysteinylglycine",5413
"751","180205_Smp_L2C1DCMless20m_C","L-Cysteinylglycine",8808
"752","180205_Smp_L2C2DCM_A","L-Cysteinylglycine",6245
"753","180205_Smp_L2C2DCM_B","L-Cysteinylglycine",NA
"754","180205_Smp_L2C2DCM_C","L-Cysteinylglycine",NA
"755","180205_Smp_L2C2DCMplus10m_A","L-Cysteinylglycine",NA
"756","180205_Smp_L2C2DCMplus10m_B","L-Cysteinylglycine",NA
"757","180205_Smp_L2C2DCMplus10m_C","L-Cysteinylglycine",NA
"758","180205_Smp_L2C2DCMplus20m_A","L-Cysteinylglycine",NA
"759","180205_Smp_L2C2DCMplus20m_B","L-Cysteinylglycine",7324
"760","180205_Smp_L2C2DCMplus20m_C","L-Cysteinylglycine",NA
"761","180205_Poo_Sept29QC_1","Cys-Gly, oxidized",15496
"762","180205_Poo_Sept29QC_2","Cys-Gly, oxidized",8064
"763","180205_Poo_Sept29QC_3","Cys-Gly, oxidized",12228
"764","180205_Poo_Sept29QC_4","Cys-Gly, oxidized",13192
"765","180205_Poo_TruePoo_Full1","Cys-Gly, oxidized",15899
"766","180205_Poo_TruePoo_Full2","Cys-Gly, oxidized",8660
"767","180205_Poo_TruePoo_Full3","Cys-Gly, oxidized",6697
"768","180205_Poo_TruePoo_Half1","Cys-Gly, oxidized",6420
"769","180205_Poo_TruePoo_Half2","Cys-Gly, oxidized",6229
"770","180205_Poo_TruePoo_Half3","Cys-Gly, oxidized",7354
"771","180205_Smp_L1C32DCMless10m_A","Cys-Gly, oxidized",13824
