"","Replicate.Name","Precursor.Ion.Name","Area","Background","Signal.to.Noise"
"312","180205_Smp_L2C2DCM_A","L-Arginine",14347244,0,Inf
"313","180205_Smp_L2C2DCM_B","L-Arginine",51629108,752496,68.6104750058472
"314","180205_Smp_L2C2DCM_C","L-Arginine",21805428,0,Inf
"315","180205_Smp_L2C2DCMplus10m_A","L-Arginine",36944512,34209,1079.9646876553
"316","180205_Smp_L2C2DCMplus10m_B","L-Arginine",21559498,0,Inf
"317","180205_Smp_L2C2DCMplus10m_C","L-Arginine",17294908,0,Inf
"318","180205_Smp_L2C2DCMplus20m_A","L-Arginine",23134722,0,Inf
"319","180205_Smp_L2C2DCMplus20m_B","L-Arginine",18570732,0,Inf
"320","180205_Smp_L2C2DCMplus20m_C","L-Arginine",9820238,0,Inf
"321","180205_Poo_Sept29QC_1"," L-Arginosuccinic acid",26533,0,Inf
"322","180205_Poo_Sept29QC_2"," L-Arginosuccinic acid",NA,NA,NA
"323","180205_Poo_Sept29QC_3"," L-Arginosuccinic acid",6503,0,Inf
"324","180205_Poo_Sept29QC_4"," L-Arginosuccinic acid",7789,0,Inf
"325","180205_Poo_TruePoo_Full1"," L-Arginosuccinic acid",4755,0,Inf
"326","180205_Poo_TruePoo_Full2"," L-Arginosuccinic acid",NA,NA,NA
"327","180205_Poo_TruePoo_Full3"," L-Arginosuccinic acid",NA,NA,NA
"328","180205_Poo_TruePoo_Half1"," L-Arginosuccinic acid",4579,0,Inf
"329","180205_Poo_TruePoo_Half2"," L-Arginosuccinic acid",5453,0,Inf
"330","180205_Poo_TruePoo_Half3"," L-Arginosuccinic acid",NA,NA,NA
"331","180205_Smp_L1C32DCMless10m_A"," L-Arginosuccinic acid",8541,0,Inf
"332","180205_Smp_L1C32DCMless10m_B"," L-Arginosuccinic acid",NA,NA,NA
"333","180205_Smp_L1C32DCMless10m_C"," L-Arginosuccinic acid",4602,0,Inf
"334","180205_Smp_L1C32DCMless20m_A"," L-Arginosuccinic acid",4645,0,Inf
"335","180205_Smp_L1C32DCMless20m_B"," L-Arginosuccinic acid",5991,0,Inf
"336","180205_Smp_L1C32DCMless20m_C"," L-Arginosuccinic acid",4071,0,Inf
"337","180205_Smp_L1C33DCM_A"," L-Arginosuccinic acid",NA,NA,NA
"338","180205_Smp_L1C33DCM_B"," L-Arginosuccinic acid",NA,NA,NA
"339","180205_Smp_L1C33DCM_C"," L-Arginosuccinic acid",4358,0,Inf
"340","180205_Smp_L1C33DCMplus10m_A"," L-Arginosuccinic acid",8635,0,Inf
"341","180205_Smp_L1C33DCMplus10m_B"," L-Arginosuccinic acid",NA,NA,NA
"342","180205_Smp_L1C33DCMplus10m_C"," L-Arginosuccinic acid",4168,0,Inf
"343","180205_Smp_L1C33DCMplus20m_A"," L-Arginosuccinic acid",NA,NA,NA
"344","180205_Smp_L1C33DCMplus20m_B"," L-Arginosuccinic acid",5069,0,Inf
"345","180205_Smp_L1C33DCMplus20m_C"," L-Arginosuccinic acid",5587,0,Inf
"346","180205_Smp_L2C1DCMless10m_A"," L-Arginosuccinic acid",17033,0,Inf
"347","180205_Smp_L2C1DCMless10m_B"," L-Arginosuccinic acid",14101,0,Inf
"348","180205_Smp_L2C1DCMless10m_C"," L-Arginosuccinic acid",NA,NA,NA
"349","180205_Smp_L2C1DCMless20m_A"," L-Arginosuccinic acid",19357,0,Inf
"350","180205_Smp_L2C1DCMless20m_B"," L-Arginosuccinic acid",NA,NA,NA
"351","180205_Smp_L2C1DCMless20m_C"," L-Arginosuccinic acid",4440,0,Inf
"352","180205_Smp_L2C2DCM_A"," L-Arginosuccinic acid",6058,0,Inf
"353","180205_Smp_L2C2DCM_B"," L-Arginosuccinic acid",4546,0,Inf
"354","180205_Smp_L2C2DCM_C"," L-Arginosuccinic acid",4996,0,Inf
"355","180205_Smp_L2C2DCMplus10m_A"," L-Arginosuccinic acid",NA,NA,NA
"356","180205_Smp_L2C2DCMplus10m_B"," L-Arginosuccinic acid",25388,0,Inf
"357","180205_Smp_L2C2DCMplus10m_C"," L-Arginosuccinic acid",NA,NA,NA
"358","180205_Smp_L2C2DCMplus20m_A"," L-Arginosuccinic acid",4985,0,Inf
"359","180205_Smp_L2C2DCMplus20m_B"," L-Arginosuccinic acid",3967,0,Inf
"360","180205_Smp_L2C2DCMplus20m_C"," L-Arginosuccinic acid",7187,0,Inf
"361","180205_Poo_Sept29QC_1","L-Asparagine",3608284,31436,114.781906094923
"362","180205_Poo_Sept29QC_2","L-Asparagine",975264,0,Inf
"363","180205_Poo_Sept29QC_3","L-Asparagine",964167,0,Inf
"364","180205_Poo_Sept29QC_4","L-Asparagine",921738,0,Inf
"365","180205_Poo_TruePoo_Full1","L-Asparagine",3896673,0,Inf
"366","180205_Poo_TruePoo_Full2","L-Asparagine",1042052,0,Inf
"367","180205_Poo_TruePoo_Full3","L-Asparagine",1210176,0,Inf
"368","180205_Poo_TruePoo_Half1","L-Asparagine",2297769,0,Inf
"369","180205_Poo_TruePoo_Half2","L-Asparagine",704416,0,Inf
"370","180205_Poo_TruePoo_Half3","L-Asparagine",709953,0,Inf
"371","180205_Smp_L1C32DCMless10m_A","L-Asparagine",3883957,60736,63.9481855900948
"372","180205_Smp_L1C32DCMless10m_B","L-Asparagine",1434171,0,Inf
"373","180205_Smp_L1C32DCMless10m_C","L-Asparagine",1598636,0,Inf
"374","180205_Smp_L1C32DCMless20m_A","L-Asparagine",1650736,0,Inf
"375","180205_Smp_L1C32DCMless20m_B","L-Asparagine",1998326,0,Inf
"376","180205_Smp_L1C32DCMless20m_C","L-Asparagine",2174632,0,Inf
"377","180205_Smp_L1C33DCM_A","L-Asparagine",1602527,0,Inf
"378","180205_Smp_L1C33DCM_B","L-Asparagine",2147983,0,Inf
"379","180205_Smp_L1C33DCM_C","L-Asparagine",1539059,0,Inf
"380","180205_Smp_L1C33DCMplus10m_A","L-Asparagine",4748873,17931,264.841503541353
"381","180205_Smp_L1C33DCMplus10m_B","L-Asparagine",1547804,0,Inf
"382","180205_Smp_L1C33DCMplus10m_C","L-Asparagine",1775750,0,Inf
"383","180205_Smp_L1C33DCMplus20m_A","L-Asparagine",1030630,0,Inf
"384","180205_Smp_L1C33DCMplus20m_B","L-Asparagine",900366,0,Inf
"385","180205_Smp_L1C33DCMplus20m_C","L-Asparagine",1285377,0,Inf
"386","180205_Smp_L2C1DCMless10m_A","L-Asparagine",1056742,0,Inf
"387","180205_Smp_L2C1DCMless10m_B","L-Asparagine",1238377,0,Inf
"388","180205_Smp_L2C1DCMless10m_C","L-Asparagine",1105018,0,Inf
"389","180205_Smp_L2C1DCMless20m_A","L-Asparagine",3359917,0,Inf
"390","180205_Smp_L2C1DCMless20m_B","L-Asparagine",828460,0,Inf
"391","180205_Smp_L2C1DCMless20m_C","L-Asparagine",913613,0,Inf
"392","180205_Smp_L2C2DCM_A","L-Asparagine",1063777,0,Inf
"393","180205_Smp_L2C2DCM_B","L-Asparagine",1637100,0,Inf
"394","180205_Smp_L2C2DCM_C","L-Asparagine",1201593,0,Inf
"395","180205_Smp_L2C2DCMplus10m_A","L-Asparagine",2576480,364999,7.05886865443467
"396","180205_Smp_L2C2DCMplus10m_B","L-Asparagine",1110702,0,Inf
"397","180205_Smp_L2C2DCMplus10m_C","L-Asparagine",1364569,0,Inf
"398","180205_Smp_L2C2DCMplus20m_A","L-Asparagine",3159264,0,Inf
"399","180205_Smp_L2C2DCMplus20m_B","L-Asparagine",1037914,0,Inf
"400","180205_Smp_L2C2DCMplus20m_C","L-Asparagine",641464,0,Inf
"401","180205_Poo_Sept29QC_1","L-Aspartic acid",7763399,0,Inf
"402","180205_Poo_Sept29QC_2","L-Aspartic acid",1858900,0,Inf
"403","180205_Poo_Sept29QC_3","L-Aspartic acid",2078580,0,Inf
"404","180205_Poo_Sept29QC_4","L-Aspartic acid",1822608,0,Inf
"405","180205_Poo_TruePoo_Full1","L-Aspartic acid",6834661,0,Inf
"406","180205_Poo_TruePoo_Full2","L-Aspartic acid",1920312,0,Inf
"407","180205_Poo_TruePoo_Full3","L-Aspartic acid",2409770,0,Inf
"408","180205_Poo_TruePoo_Half1","L-Aspartic acid",3876188,11519,336.503863182568
"409","180205_Poo_TruePoo_Half2","L-Aspartic acid",905513,0,Inf
"410","180205_Poo_TruePoo_Half3","L-Aspartic acid",1052436,0,Inf
"411","180205_Smp_L1C32DCMless10m_A","L-Aspartic acid",5500095,0,Inf
"412","180205_Smp_L1C32DCMless10m_B","L-Aspartic acid",2138535,0,Inf
"413","180205_Smp_L1C32DCMless10m_C","L-Aspartic acid",2625891,0,Inf
"414","180205_Smp_L1C32DCMless20m_A","L-Aspartic acid",2953434,0,Inf
"415","180205_Smp_L1C32DCMless20m_B","L-Aspartic acid",2772380,0,Inf
"416","180205_Smp_L1C32DCMless20m_C","L-Aspartic acid",4088876,0,Inf
"417","180205_Smp_L1C33DCM_A","L-Aspartic acid",1933760,0,Inf
"418","180205_Smp_L1C33DCM_B","L-Aspartic acid",2489928,0,Inf
"419","180205_Smp_L1C33DCM_C","L-Aspartic acid",2333801,0,Inf
"420","180205_Smp_L1C33DCMplus10m_A","L-Aspartic acid",6459984,8471,762.59992917011
"421","180205_Smp_L1C33DCMplus10m_B","L-Aspartic acid",2436401,0,Inf
"422","180205_Smp_L1C33DCMplus10m_C","L-Aspartic acid",3137922,0,Inf
"423","180205_Smp_L1C33DCMplus20m_A","L-Aspartic acid",1834805,0,Inf
"424","180205_Smp_L1C33DCMplus20m_B","L-Aspartic acid",1917377,0,Inf
"425","180205_Smp_L1C33DCMplus20m_C","L-Aspartic acid",2689159,0,Inf
"426","180205_Smp_L2C1DCMless10m_A","L-Aspartic acid",1666469,0,Inf
"427","180205_Smp_L2C1DCMless10m_B","L-Aspartic acid",2560847,0,Inf
"428","180205_Smp_L2C1DCMless10m_C","L-Aspartic acid",2442883,0,Inf
"429","180205_Smp_L2C1DCMless20m_A","L-Aspartic acid",10453241,120924,86.4447173431246
"430","180205_Smp_L2C1DCMless20m_B","L-Aspartic acid",3137226,0,Inf
"431","180205_Smp_L2C1DCMless20m_C","L-Aspartic acid",3035338,0,Inf
"432","180205_Smp_L2C2DCM_A","L-Aspartic acid",1434895,0,Inf
"433","180205_Smp_L2C2DCM_B","L-Aspartic acid",1887219,0,Inf
"434","180205_Smp_L2C2DCM_C","L-Aspartic acid",4347576,0,Inf
"435","180205_Smp_L2C2DCMplus10m_A","L-Aspartic acid",4204626,0,Inf
"436","180205_Smp_L2C2DCMplus10m_B","L-Aspartic acid",1241104,0,Inf
"437","180205_Smp_L2C2DCMplus10m_C","L-Aspartic acid",2041912,0,Inf
"438","180205_Smp_L2C2DCMplus20m_A","L-Aspartic acid",3903838,0,Inf
"439","180205_Smp_L2C2DCMplus20m_B","L-Aspartic acid",1190384,0,Inf
"440","180205_Smp_L2C2DCMplus20m_C","L-Aspartic acid",988453,0,Inf
"441","180205_Poo_Sept29QC_1","Glycine betaine",4335133184,148755824,29.142611478526
"442","180205_Poo_Sept29QC_2","Glycine betaine",4001812736,139276896,28.7327823273718
"443","180205_Poo_Sept29QC_3","Glycine betaine",3986046720,169586176,23.5045498048143
"444","180205_Poo_Sept29QC_4","Glycine betaine",3952331264,174502432,22.6491471706251
"445","180205_Poo_TruePoo_Full1","Glycine betaine",7444988416,190678576,39.0447032497243
"446","180205_Poo_TruePoo_Full2","Glycine betaine",7343544320,193416400,37.9675369823862
"447","180205_Poo_TruePoo_Full3","Glycine betaine",7494508544,186039376,40.284528496806
"448","180205_Poo_TruePoo_Half1","Glycine betaine",4085029120,167342704,24.4111575966885
"449","180205_Poo_TruePoo_Half2","Glycine betaine",3767384064,141313488,26.6597627538569
"450","180205_Poo_TruePoo_Half3","Glycine betaine",3763018496,175369744,21.4576266701969
"451","180205_Smp_L1C32DCMless10m_A","Glycine betaine",8317835776,195128608,42.6274540737768
"452","180205_Smp_L1C32DCMless10m_B","Glycine betaine",7966878208,203806272,39.0904466767343
"453","180205_Smp_L1C32DCMless10m_C","Glycine betaine",8945445888,205440272,43.5428059012694
"454","180205_Smp_L1C32DCMless20m_A","Glycine betaine",7088639488,167922752,42.2136929247086
"455","180205_Smp_L1C32DCMless20m_B","Glycine betaine",22273191936,320443840,69.5073181497263
"456","180205_Smp_L1C32DCMless20m_C","Glycine betaine",12109203456,211547920,57.2409478476555
"457","180205_Smp_L1C33DCM_A","Glycine betaine",7661233664,183687168,41.7080504175447
"458","180205_Smp_L1C33DCM_B","Glycine betaine",11429988352,203169408,56.2584124476063
"459","180205_Smp_L1C33DCM_C","Glycine betaine",6754546176,173537136,38.9227708356326
"460","180205_Smp_L1C33DCMplus10m_A","Glycine betaine",8452794368,207229008,40.7896290658304
"461","180205_Smp_L1C33DCMplus10m_B","Glycine betaine",9099396096,183443600,49.6032355230709
"462","180205_Smp_L1C33DCMplus10m_C","Glycine betaine",9563659264,195959632,48.8042315980671
"463","180205_Smp_L1C33DCMplus20m_A","Glycine betaine",9110621184,198469056,45.9044919526397
"464","180205_Smp_L1C33DCMplus20m_B","Glycine betaine",7858048000,204733584,38.3818221049654
"465","180205_Smp_L1C33DCMplus20m_C","Glycine betaine",8734741504,192377904,45.4040787553232
"466","180205_Smp_L2C1DCMless10m_A","Glycine betaine",6148528640,189042368,32.5246065474592
"467","180205_Smp_L2C1DCMless10m_B","Glycine betaine",7522819584,184012784,40.8820486298387
"468","180205_Smp_L2C1DCMless10m_C","Glycine betaine",6637888000,193037600,34.3865029403598
"469","180205_Smp_L2C1DCMless20m_A","Glycine betaine",6425075712,192476000,33.3811784949812
"470","180205_Smp_L2C1DCMless20m_B","Glycine betaine",5867407872,175827376,33.3702748996266
"471","180205_Smp_L2C1DCMless20m_C","Glycine betaine",4812112896,169889072,28.3250290283533
"472","180205_Smp_L2C2DCM_A","Glycine betaine",7526594560,198744032,37.8707953353789
"473","180205_Smp_L2C2DCM_B","Glycine betaine",11431857152,145576896,78.5279633383583
"474","180205_Smp_L2C2DCM_C","Glycine betaine",7893650432,205809344,38.3541887777457
"475","180205_Smp_L2C2DCMplus10m_A","Glycine betaine",6684130816,174535328,38.2967213147816
"476","180205_Smp_L2C2DCMplus10m_B","Glycine betaine",6393119744,178627696,35.790193162431
"477","180205_Smp_L2C2DCMplus10m_C","Glycine betaine",8602084352,179752432,47.8551764573622
"478","180205_Smp_L2C2DCMplus20m_A","Glycine betaine",6355746304,182818032,34.7654234895166
"479","180205_Smp_L2C2DCMplus20m_B","Glycine betaine",7631055360,195357296,39.0620443477064
"480","180205_Smp_L2C2DCMplus20m_C","Glycine betaine",4545020416,162749840,27.9264201795836
"481","180205_Poo_Sept29QC_1","Butyrylcarnitine",18229,190044,0.0959198922354823
"482","180205_Poo_Sept29QC_2","Butyrylcarnitine",32388,124217,0.260737258185273
"483","180205_Poo_Sept29QC_3","Butyrylcarnitine",27968,98636,0.283547589115536
"484","180205_Poo_Sept29QC_4","Butyrylcarnitine",29764,163397,0.182157567152396
"485","180205_Poo_TruePoo_Full1","Butyrylcarnitine",143373,184278,0.778025591768958
"486","180205_Poo_TruePoo_Full2","Butyrylcarnitine",109967,63981,1.71874462731123
"487","180205_Poo_TruePoo_Full3","Butyrylcarnitine",387433,89485,4.32958596412807
"488","180205_Poo_TruePoo_Half1","Butyrylcarnitine",54904,81451,0.674073983130962
"489","180205_Poo_TruePoo_Half2","Butyrylcarnitine",198417,314651,0.630593896094403
"490","180205_Poo_TruePoo_Half3","Butyrylcarnitine",84778,138932,0.610212190136182
"491","180205_Smp_L1C32DCMless10m_A","Butyrylcarnitine",86743,144252,0.601329617613621
"492","180205_Smp_L1C32DCMless10m_B","Butyrylcarnitine",36545,87125,0.419454806312769
"493","180205_Smp_L1C32DCMless10m_C","Butyrylcarnitine",1237070,2828,437.436350777935
"494","180205_Smp_L1C32DCMless20m_A","Butyrylcarnitine",757657,166779,4.5428800988134
"495","180205_Smp_L1C32DCMless20m_B","Butyrylcarnitine",793088,733851,1.08072074576447
"496","180205_Smp_L1C32DCMless20m_C","Butyrylcarnitine",1353554,87324,15.5003664513765
"497","180205_Smp_L1C33DCM_A","Butyrylcarnitine",39753,135826,0.292675923608146
"498","180205_Smp_L1C33DCM_B","Butyrylcarnitine",141691,319888,0.442939403791327
"499","180205_Smp_L1C33DCM_C","Butyrylcarnitine",138727,177573,0.781239264978347
"500","180205_Smp_L1C33DCMplus10m_A","Butyrylcarnitine",66477,205405,0.323638665076313
"501","180205_Smp_L1C33DCMplus10m_B","Butyrylcarnitine",524646,484569,1.08270648762096
"502","180205_Smp_L1C33DCMplus10m_C","Butyrylcarnitine",1278769,0,Inf
"503","180205_Smp_L1C33DCMplus20m_A","Butyrylcarnitine",832894,193653,4.30096099724765
"504","180205_Smp_L1C33DCMplus20m_B","Butyrylcarnitine",651002,157549,4.13206050181214
"505","180205_Smp_L1C33DCMplus20m_C","Butyrylcarnitine",1028592,99936,10.292507204611
"506","180205_Smp_L2C1DCMless10m_A","Butyrylcarnitine",140870,246065,0.572491008473371
"507","180205_Smp_L2C1DCMless10m_B","Butyrylcarnitine",17270,116382,0.148390644601399
"508","180205_Smp_L2C1DCMless10m_C","Butyrylcarnitine",60072,104789,0.573266277949021
"509","180205_Smp_L2C1DCMless20m_A","Butyrylcarnitine",15585,120502,0.129333952963436
"510","180205_Smp_L2C1DCMless20m_B","Butyrylcarnitine",216610,204272,1.06039985901151
"511","180205_Smp_L2C1DCMless20m_C","Butyrylcarnitine",74116,8425,8.79715133531157
"512","180205_Smp_L2C2DCM_A","Butyrylcarnitine",968062,55483,17.4479029612674
"513","180205_Smp_L2C2DCM_B","Butyrylcarnitine",1371096,3854,355.759211209133
"514","180205_Smp_L2C2DCM_C","Butyrylcarnitine",1121980,29558,37.9585898910616
"515","180205_Smp_L2C2DCMplus10m_A","Butyrylcarnitine",80465,207824,0.387178574178151
"516","180205_Smp_L2C2DCMplus10m_B","Butyrylcarnitine",60306,195446,0.308555815928696
"517","180205_Smp_L2C2DCMplus10m_C","Butyrylcarnitine",94491,153117,0.617116322811967
"518","180205_Smp_L2C2DCMplus20m_A","Butyrylcarnitine",43678,124218,0.351623758231496
"519","180205_Smp_L2C2DCMplus20m_B","Butyrylcarnitine",69065,54504,1.26715470424189
"520","180205_Smp_L2C2DCMplus20m_C","Butyrylcarnitine",17722,115542,0.153381454362916
"521","180205_Poo_Sept29QC_1","Carnitine",125070744,4436919,28.1886471220232
"522","180205_Poo_Sept29QC_2","Carnitine",109128072,1362992,80.0650862220761
"523","180205_Poo_Sept29QC_3","Carnitine",101137040,2833786,35.6897239241072
"524","180205_Poo_Sept29QC_4","Carnitine",106444280,2512926,42.3587005745494
"525","180205_Poo_TruePoo_Full1","Carnitine",100474216,490104,205.005908949937
"526","180205_Poo_TruePoo_Full2","Carnitine",91547944,127534,717.831668417834
"527","180205_Poo_TruePoo_Full3","Carnitine",86134456,737154,116.84730192063
"528","180205_Poo_TruePoo_Half1","Carnitine",56331552,0,Inf
"529","180205_Poo_TruePoo_Half2","Carnitine",48248800,0,Inf
"530","180205_Poo_TruePoo_Half3","Carnitine",46694040,765754,60.9778597304095
"531","180205_Smp_L1C32DCMless10m_A","Carnitine",129036512,1702439,75.7950869311617
"532","180205_Smp_L1C32DCMless10m_B","Carnitine",90722664,943623,96.1429130065715
"533","180205_Smp_L1C32DCMless10m_C","Carnitine",116725064,936269,124.670435526542
"534","180205_Smp_L1C32DCMless20m_A","Carnitine",122562672,884512,138.565301544807
"535","180205_Smp_L1C32DCMless20m_B","Carnitine",143366896,1502891,95.3940744871052
"536","180205_Smp_L1C32DCMless20m_C","Carnitine",154813680,1673279,92.5211396306294
"537","180205_Smp_L1C33DCM_A","Carnitine",110457200,1161620,95.0889275322395
"538","180205_Smp_L1C33DCM_B","Carnitine",135772784,1757790,77.2406169110076
"539","180205_Smp_L1C33DCM_C","Carnitine",82712736,1197425,69.0755045201161
"540","180205_Smp_L1C33DCMplus10m_A","Carnitine",112340048,1067673,105.219526952541
"541","180205_Smp_L1C33DCMplus10m_B","Carnitine",84190456,692057,121.652488162102
"542","180205_Smp_L1C33DCMplus10m_C","Carnitine",111531056,1365383,81.6848137116106
"543","180205_Smp_L1C33DCMplus20m_A","Carnitine",78762880,547006,143.989060449063
"544","180205_Smp_L1C33DCMplus20m_B","Carnitine",71491488,783321,91.2671663341082
"545","180205_Smp_L1C33DCMplus20m_C","Carnitine",71047024,333301,213.161748689623
"546","180205_Smp_L2C1DCMless10m_A","Carnitine",84943248,868001,97.8607720498018
"547","180205_Smp_L2C1DCMless10m_B","Carnitine",83974920,840624,99.8959344486953
"548","180205_Smp_L2C1DCMless10m_C","Carnitine",78326088,696498,112.457017823454
"549","180205_Smp_L2C1DCMless20m_A","Carnitine",97381824,1099580,88.5627457756598
"550","180205_Smp_L2C1DCMless20m_B","Carnitine",87646688,594698,147.380162704431
"551","180205_Smp_L2C1DCMless20m_C","Carnitine",67576112,721983,93.5979268209916
"552","180205_Smp_L2C2DCM_A","Carnitine",82970440,765497,108.387674935369
"553","180205_Smp_L2C2DCM_B","Carnitine",114298976,1204648,94.8816384537226
"554","180205_Smp_L2C2DCM_C","Carnitine",91634432,778872,117.650181287811
"555","180205_Smp_L2C2DCMplus10m_A","Carnitine",81353976,571431,142.368852932375
"556","180205_Smp_L2C2DCMplus10m_B","Carnitine",86446768,505207,171.111580005819
"557","180205_Smp_L2C2DCMplus10m_C","Carnitine",75296664,962518,78.2288372788873
"558","180205_Smp_L2C2DCMplus20m_A","Carnitine",69056048,444026,155.522532464315
"559","180205_Smp_L2C2DCMplus20m_B","Carnitine",66265912,653914,101.337350171429
"560","180205_Smp_L2C2DCMplus20m_C","Carnitine",43423592,88581,490.213386617898
"561","180205_Poo_Sept29QC_1","Chitobiose",14399,0,Inf
"562","180205_Poo_Sept29QC_2","Chitobiose",NA,NA,NA
"563","180205_Poo_Sept29QC_3","Chitobiose",5491,0,Inf
"564","180205_Poo_Sept29QC_4","Chitobiose",NA,NA,NA
"565","180205_Poo_TruePoo_Full1","Chitobiose",4264,0,Inf
"566","180205_Poo_TruePoo_Full2","Chitobiose",NA,NA,NA
"567","180205_Poo_TruePoo_Full3","Chitobiose",4695,0,Inf
"568","180205_Poo_TruePoo_Half1","Chitobiose",NA,NA,NA
"569","180205_Poo_TruePoo_Half2","Chitobiose",NA,NA,NA
"570","180205_Poo_TruePoo_Half3","Chitobiose",NA,NA,NA
"571","180205_Smp_L1C32DCMless10m_A","Chitobiose",5282,0,Inf
"572","180205_Smp_L1C32DCMless10m_B","Chitobiose",NA,NA,NA
"573","180205_Smp_L1C32DCMless10m_C","Chitobiose",NA,NA,NA
"574","180205_Smp_L1C32DCMless20m_A","Chitobiose",25560,0,Inf
"575","180205_Smp_L1C32DCMless20m_B","Chitobiose",4892,0,Inf
"576","180205_Smp_L1C32DCMless20m_C","Chitobiose",NA,NA,NA
"577","180205_Smp_L1C33DCM_A","Chitobiose",NA,NA,NA
"578","180205_Smp_L1C33DCM_B","Chitobiose",NA,NA,NA
"579","180205_Smp_L1C33DCM_C","Chitobiose",6586,0,Inf
"580","180205_Smp_L1C33DCMplus10m_A","Chitobiose",7654,0,Inf
"581","180205_Smp_L1C33DCMplus10m_B","Chitobiose",NA,NA,NA
"582","180205_Smp_L1C33DCMplus10m_C","Chitobiose",NA,NA,NA
"583","180205_Smp_L1C33DCMplus20m_A","Chitobiose",NA,NA,NA
"584","180205_Smp_L1C33DCMplus20m_B","Chitobiose",3594,0,Inf
"585","180205_Smp_L1C33DCMplus20m_C","Chitobiose",4690,0,Inf
"586","180205_Smp_L2C1DCMless10m_A","Chitobiose",NA,NA,NA
"587","180205_Smp_L2C1DCMless10m_B","Chitobiose",3926,0,Inf
"588","180205_Smp_L2C1DCMless10m_C","Chitobiose",7809,0,Inf
"589","180205_Smp_L2C1DCMless20m_A","Chitobiose",5506,0,Inf
"590","180205_Smp_L2C1DCMless20m_B","Chitobiose",4209,0,Inf
"591","180205_Smp_L2C1DCMless20m_C","Chitobiose",NA,NA,NA
"592","180205_Smp_L2C2DCM_A","Chitobiose",5508,0,Inf
"593","180205_Smp_L2C2DCM_B","Chitobiose",3873,0,Inf
"594","180205_Smp_L2C2DCM_C","Chitobiose",25529,0,Inf
"595","180205_Smp_L2C2DCMplus10m_A","Chitobiose",7467,0,Inf
"596","180205_Smp_L2C2DCMplus10m_B","Chitobiose",6193,0,Inf
